dataset,input_pose,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,15.494806284222017,15.447961538512782,0.03428028695240435,0.03454611518060997,0.0,0.04684474570923367,10,14.649555513543183,14.616007833254907
val_images,rot45_padded,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,15.471647591081936,15.447961538512782,0.03441136666627017,0.03454611518060997,0.0,0.02368605256915366,10,14.632980787933887,14.616007833254907
val_images,upright,blur,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed10p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed7p5,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,fixed7p5,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,linear10p0_to_2p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,linear10p0_to_2p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,linear15p0_to_3p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.468989223500884,23.911559607575153,0.004147019975166888,0.004585318064870584,0.19999999999999996,0.557429615925729,10,23.822638727421165,23.3863053370668
val_images,upright,blur,pnp_hqs,tv,15.0,linear15p0_to_3p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.880563333344583,23.911559607575153,0.004699329058578743,0.004585318064870584,0.5,-0.030996274230571073,10,23.279641435445182,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.70258011451689,23.911559607575153,0.0036976888339943685,0.004585318064870584,0.19999999999999996,0.7910205069417383,10,24.320696381646933,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.96955261212215,23.911559607575153,0.004505281626761251,0.004585318064870584,0.6,0.057993004546997184,10,23.4627805593342,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,23.73980827476112,23.911559607575153,0.004786331398508861,0.004585318064870584,0.8,-0.17175133281403349,10,23.199972347737656,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.628415909687572,23.911559607575153,0.004905941282910634,0.004585318064870584,0.8,-0.28314369788758215,10,23.092776539813467,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,0,20,26.120791983311978,23.911559607575153,0.0028588364284277868,0.004585318064870584,0.0,2.209232375736822,10,25.438106925830517,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,0,20,25.931536235227288,23.911559607575153,0.002988188429239828,0.004585318064870584,0.0,2.0199766276521336,10,25.2459202024389,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,20,25.932518706797957,23.911559607575153,0.0029640122486147115,0.004585318064870584,0.0,2.020959099222802,10,25.281200059913637,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,0,20,25.660929806626022,23.911559607575153,0.0031224037940504644,0.004585318064870584,0.0,1.7493701990508719,10,25.05510934012812,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed7p5,0.4,0.5,0.0,0.15,vanilla,0,20,25.43956963842936,23.911559607575153,0.0032126208927293247,0.004585318064870584,0.0,1.5280100308542086,10,24.93140520607769,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed7p5,0.8,0.5,0.0,0.15,vanilla,0,20,24.851193521471437,23.911559607575153,0.0036335339424687337,0.004585318064870584,0.19999999999999996,0.9396339138962808,10,24.396707785124107,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.4,0.5,0.0,0.15,vanilla,0,20,25.555998120884528,23.911559607575153,0.003136242651505139,0.004585318064870584,0.0,1.6444385133093717,10,25.035903432666537,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.8,0.5,0.0,0.15,vanilla,0,20,24.8874095836565,23.911559607575153,0.0035451374144999563,0.004585318064870584,0.19999999999999996,0.9758499760813457,10,24.503669262912275,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.35004137614969,23.911559607575153,0.00407128916660514,0.004585318064870584,0.19999999999999996,0.43848176857453647,10,23.90268050408362,23.3863053370668
val_images,upright,blur,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.76725817431117,23.911559607575153,0.004755394642827551,0.004585318064870584,0.8,-0.14430143326398442,10,23.228134358053506,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed3p25,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.464766685447284,23.911559607575153,0.0021987254057405977,0.004585318064870584,0.0,3.553207077872129,10,26.578290053904837,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.58205364075649,23.911559607575153,0.002124277644683206,0.004585318064870584,0.0,3.670494033181339,10,26.72788721265906,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.584036168985364,23.911559607575153,0.002104125140804423,0.004585318064870584,0.0,3.672476561410208,10,26.769284345065856,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed4p1,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.464766685447284,23.911559607575153,0.0021987254057405977,0.004585318064870584,0.0,3.553207077872129,10,26.578290053904837,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.58205364075649,23.911559607575153,0.002124277644683206,0.004585318064870584,0.0,3.670494033181339,10,26.72788721265906,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed4p1,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.584036168985364,23.911559607575153,0.002104125140804423,0.004585318064870584,0.0,3.672476561410208,10,26.769284345065856,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.464766685447284,23.911559607575153,0.0021987254057405977,0.004585318064870584,0.0,3.553207077872129,10,26.578290053904837,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.58205364075649,23.911559607575153,0.002124277644683206,0.004585318064870584,0.0,3.670494033181339,10,26.72788721265906,23.3863053370668
val_images,upright,blur,red_gd,tv,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.584036168985364,23.911559607575153,0.002104125140804423,0.004585318064870584,0.0,3.672476561410208,10,26.769284345065856,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.49777464542887,23.911559607575153,0.002121647910843482,0.004585318064870584,0.0,3.5862150378537145,10,26.733266859695092,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.55779383858215,23.911559607575153,0.0021002166539096047,0.004585318064870584,0.0,3.6462342310069955,10,26.777359020545987,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.550709914827586,23.911559607575153,0.0021002863090758064,0.004585318064870584,0.0,3.63915030725243,10,26.777214986107317,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed4p1,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.32086592646612,23.911559607575153,0.0021747663909653984,0.004585318064870584,0.0,3.4093063188909647,10,26.6258738724429,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.52625783621202,23.911559607575153,0.0021100487170104152,0.004585318064870584,0.0,3.6146982286368696,10,26.7570751755323,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed4p1,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.548857711241986,23.911559607575153,0.002101217751943672,0.004585318064870584,0.0,3.6372981036668364,10,26.775289387567014,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.15103027136426,23.911559607575153,0.0022589155084924177,0.004585318064870584,0.0,3.2394706637891075,10,26.461000129405264,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.4474049573329,23.911559607575153,0.0021354595731943133,0.004585318064870584,0.0,3.5358453497577442,10,26.705086458736915,23.3863053370668
val_images,upright,blur,red_gd,wavelet,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.530651042860637,23.911559607575153,0.0021067792624047893,0.004585318064870584,0.0,3.6190914352854806,10,26.763809651709707,23.3863053370668
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed7p5,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,fixed7p5,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,linear10p0_to_2p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,linear10p0_to_2p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,linear15p0_to_3p0,0.4,0.5,0.0,0.15,vanilla,0,20,24.279096326852148,9.715716015148704,0.0041874698284402505,0.12926791191843706,0.0,14.563380311703444,10,23.780483091226486,8.885092663511303
val_images,upright,inpaint,pnp_hqs,tv,15.0,linear15p0_to_3p0,0.8,0.5,0.0,0.15,vanilla,0,20,23.582980358749154,9.715716015148704,0.004908579411049291,0.12926791191843706,0.0,13.867264343600448,10,23.090441785918717,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,11.817276681715443,9.715716015148704,0.09388245402755445,0.12926791191843706,0.0,2.1015606665667366,10,10.274155667439187,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed10p0,0.8,0.5,0.0,0.15,vanilla,0,20,11.830831952683972,9.715716015148704,0.09375675085563777,0.12926791191843706,0.0,2.115115937535266,10,10.27997451559749,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,16.492112523352397,9.715716015148704,0.05849226595254801,0.12926791191843706,0.0,6.776396508203692,10,12.329015540234774,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,16.5120764179618,9.715716015148704,0.05824454555775519,0.12926791191843706,0.0,6.7963604028130975,10,12.347447388870547,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,0,20,9.842981984970068,9.715716015148704,0.12670508645464132,0.12926791191843706,0.0,0.127265969821362,10,8.97205950429557,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,0,20,9.843053141964003,9.715716015148704,0.126703921412108,0.12926791191843706,0.0,0.1273371268152978,10,8.972099437488763,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.149508513675539,9.715716015148704,0.12054078745265984,0.12926791191843706,0.0,0.4337924985268321,10,9.188659757582027,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.150077067467082,9.715716015148704,0.12053228333761386,0.12926791191843706,0.0,0.43436105231837585,10,9.188966161796099,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed7p5,0.4,0.5,0.0,0.15,vanilla,0,20,10.795995166285357,9.715716015148704,0.108952765583997,0.12926791191843706,0.0,1.080279151136652,10,9.627617414376857,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed7p5,0.8,0.5,0.0,0.15,vanilla,0,20,10.799364188097952,9.715716015148704,0.10891081614450035,0.12926791191843706,0.0,1.0836481729492469,10,9.629289874746135,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.495239954325323,9.715716015148704,0.11414095046845389,0.12926791191843706,0.0,0.7795239391766162,10,9.42558515338085,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.498283226529992,9.715716015148704,0.11410046144144441,0.12926791191843706,0.0,0.7825672113812874,10,9.427125992183514,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.4,0.5,0.0,0.15,vanilla,0,20,11.704652118139272,9.715716015148704,0.09550117363653018,0.12926791191843706,0.0,1.9889361029905661,10,10.199912912357629,8.885092663511303
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.8,0.5,0.0,0.15,vanilla,0,20,11.72723678567267,9.715716015148704,0.0952935296026179,0.12926791191843706,0.0,2.0115207705239655,10,10.209365868042505,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed3p25,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,13.624996820572983,9.715716015148704,0.0570103932798543,0.12926791191843706,0.0,3.9092808054242774,10,12.440459630533764,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,11.691013877056339,9.715716015148704,0.08579679054508135,0.12926791191843706,0.0,1.9752978619076331,10,10.66528957776365,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,10.704264078386128,9.715716015148704,0.10536571931319574,0.12926791191843706,0.0,0.988548063237424,10,9.773006636466228,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed4p1,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,13.624996820572983,9.715716015148704,0.0570103932798543,0.12926791191843706,0.0,3.9092808054242774,10,12.440459630533764,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,11.691013877056339,9.715716015148704,0.08579679054508135,0.12926791191843706,0.0,1.9752978619076331,10,10.66528957776365,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed4p1,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,10.704264078386128,9.715716015148704,0.10536571931319574,0.12926791191843706,0.0,0.988548063237424,10,9.773006636466228,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,13.624996820572983,9.715716015148704,0.0570103932798543,0.12926791191843706,0.0,3.9092808054242774,10,12.440459630533764,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,11.691013877056339,9.715716015148704,0.08579679054508135,0.12926791191843706,0.0,1.9752978619076331,10,10.66528957776365,8.885092663511303
val_images,upright,inpaint,red_gd,tv,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,10.704264078386128,9.715716015148704,0.10536571931319574,0.12926791191843706,0.0,0.988548063237424,10,9.773006636466228,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.730554527582633,9.715716015148704,0.12894841770825916,0.12926791191843706,0.0,0.014838512433927952,10,8.895839826054381,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.723276943676654,9.715716015148704,0.12910497185406533,0.12926791191843706,0.0,0.007560928527947386,10,8.890570326583795,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.719533035339548,9.715716015148704,0.12918561380093946,0.12926791191843706,0.0,0.003817020190842424,10,8.887858469813132,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.739376389766335,9.715716015148704,0.12875915000085575,0.12926791191843706,0.0,0.02366037461762991,10,8.90221898957195,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.727768392651818,9.715716015148704,0.1290083848764302,0.12926791191843706,0.0,0.012052377503113032,10,8.893820618928206,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.721799241715052,9.715716015148704,0.12913682333438098,0.12926791191843706,0.0,0.006083226566346767,10,8.889499011059396,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.750993824950115,9.715716015148704,0.12851069087274275,0.12926791191843706,0.0,0.035277809801409356,10,8.910607416408013,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.733677797330184,9.715716015148704,0.12888154851179112,0.12926791191843706,0.0,0.01796178218147828,10,8.898092545093386,8.885092663511303
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.724780026698415,9.715716015148704,0.1290727323425574,0.12926791191843706,0.0,0.009064011549708617,10,8.891654962614895,8.885092663511303
