dataset,file,image_index,model,sigma,input_pose,input_angle_deg,input_pad,input_rotate_expand,input_height,input_width,eval_mask,eval_mask_pixels,eval_mask_fraction,group,group_size,group_expand,group_expand_policy,noisy_psnr,noisy_ssim,vanilla_psnr,vanilla_ssim,group_avg_psnr,group_avg_ssim,group_avg_minus_vanilla_psnr,group_avg_minus_vanilla_ssim,group_avg_vs_vanilla_mse,group_avg_vs_vanilla_psnr
val_images_circle,test005.png,4,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.584735052728995,0.6742678509617762,30.052185173025663,0.8982358422340899,28.83108269231326,0.8515051318424566,-1.2211024807124033,-0.046730710391633346,0.0003438887902420965,34.63581980663438
val_images_circle,test005.png,4,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.610620676806825,0.6769387450399278,29.827500872032463,0.8918784419192544,29.869121847483527,0.8927804488169996,0.04162097545106391,0.0009020068977452222,1.5533088612122626e-05,48.087421802126215
val_images_circle,test005.png,4,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.61740528434856,0.6770975152836674,29.68576691212853,0.8889734869323872,29.75470779897648,0.8903288692867828,0.06894088684795108,0.0013553823543955845,1.5241280607991077e-05,48.16978541026708
val_images_circle,test005.png,4,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.62807941292511,0.6783370488806616,29.84298860222742,0.8922115277640427,29.875074642145123,0.8929264696338509,0.03208603991770431,0.0007149418698082499,1.653856037868352e-05,47.815022968877365
val_images_circle,test006.png,5,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.606926374780965,0.44544239927928597,35.681617409225304,0.944470714038471,30.80700591232179,0.7489385925060574,-4.874611496903512,-0.19553212153241362,0.0005819015284117008,32.351505020953056
val_images_circle,test006.png,5,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.62732712492576,0.45309617247762557,35.06563574150027,0.936608036862144,35.15799232670536,0.9375560132763053,0.09235658520508849,0.0009479764141613334,9.144718988645302e-06,50.38829635573656
val_images_circle,test006.png,5,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.61062917008972,0.4531665799974038,34.9591543753651,0.935894944490462,35.08505257422372,0.9371445658758515,0.1258981988586143,0.0012496213853895322,7.497418660286462e-06,51.25088237216367
val_images_circle,test006.png,5,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.62837903292538,0.45126888420008404,35.08575010749306,0.9364395141601562,35.14918639090364,0.9375596831116495,0.06343628341057439,0.00112016895149325,7.971013082733637e-06,50.98486478066853
val_images_circle,test007.png,6,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.61797549824176,0.7021032866352668,31.288127911650218,0.9116058100615636,29.515825984515523,0.8615624265996638,-1.772301927134695,-0.05004338346189985,0.0003995431823534292,33.984362755632034
val_images_circle,test007.png,6,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.654354129747897,0.7041485943371737,31.077890163330046,0.9090978888016713,31.132621504432546,0.9098337873627868,0.05473134110249944,0.0007358985611154445,1.105235865976237e-05,49.565450302495265
val_images_circle,test007.png,6,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.614864839819724,0.7042305643212136,31.073979463229612,0.9093379305389,31.1449039437475,0.9102431285311607,0.07092448051788836,0.0009051979922607423,1.1824055472119093e-05,49.272335414679645
val_images_circle,test007.png,6,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.6125185851415,0.7035918899729282,31.053622999860337,0.9074571826789952,31.091536447870798,0.9080287112465387,0.03791344801046037,0.0005715285675435,1.195376323347416e-05,49.224953504275504
val_images_circle,test008.png,7,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.610712873792995,0.7624151356901795,28.909844580850663,0.892168338649063,28.44867754705384,0.8827294417247689,-0.4611670337968228,-0.009438896924294116,0.0001652994336498566,37.81728634408972
