dataset,denoiser,noise_sigma,angle_index,angle_deg,estimator,group_size,mean_se,mean_psnr,n,psnr_from_mean_se,save_dir
val_images,restormer,50.0,28,140.0,group_avg,4,0.0036334321297314,24.47345867151148,20,24.39682947747702,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,28,140.0,group_avg,8,0.0030395367663871,25.24504300910717,20,25.171925990002173,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,28,140.0,group_avg,16,0.0028661949414302,25.496092649394377,20,25.4269427482204,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,28,140.0,group_avg,32,0.0027853162233605,25.62023463997715,20,25.551254912391457,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,28,140.0,vanilla,0,0.0043541017673214,23.646189701637173,20,23.611014245210068,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,29,145.0,group_avg,4,0.0039125805439705,24.155324276861784,20,24.07536709013062,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,29,145.0,group_avg,8,0.0032421124140723,24.966186145679,20,24.891719308925243,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,29,145.0,group_avg,16,0.0030406232568358,25.245294974483336,20,25.17037387028912,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,29,145.0,group_avg,32,0.002938501405231,25.3909971144573,20,25.31874097264044,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,29,145.0,vanilla,0,0.004444583978245,23.569028326619872,20,23.521688836044664,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,30,150.0,group_avg,4,0.0042381588952889,23.81049179025532,20,23.728227649320708,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,30,150.0,group_avg,8,0.0034895363035909,24.64781041256053,20,24.57232279107028,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,30,150.0,group_avg,16,0.0032610971855976,24.942381018395,20,24.86636258372865,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,30,150.0,group_avg,32,0.0031007739714877,25.163087551030188,20,25.08529890168127,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,30,150.0,vanilla,0,0.0047396037120614,23.3078917727303,20,23.24257969055836,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,31,155.0,group_avg,4,0.0044578967172765,23.576392690000727,20,23.508699976854054,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,31,155.0,group_avg,8,0.003731101225135,24.35496936572538,20,24.28162968348285,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,31,155.0,group_avg,16,0.0035064326608912,24.62572615811144,20,24.55134497071527,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,31,155.0,group_avg,32,0.0033485148250273,24.832923941577494,20,24.751477739524343,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,31,155.0,vanilla,0,0.0047969437827941,23.240773245171106,20,23.1903537116624,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,32,160.0,group_avg,4,0.0047403288144366,23.304128195425093,20,23.24191532304283,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,32,160.0,group_avg,8,0.0040523009961382,23.994781133616343,20,23.92298303660479,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,32,160.0,group_avg,16,0.0038096501564364,24.26831915398917,20,24.191149041420005,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,32,160.0,group_avg,32,0.0036955462202666,24.40652435261223,20,24.323213616221548,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,32,160.0,vanilla,0,0.0052758453918801,22.831901661063156,20,22.777079398954115,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,33,165.0,group_avg,4,0.0047956819165092,23.278066959141604,20,23.191496300948707,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,33,165.0,group_avg,8,0.0043982051629232,23.64979763958983,20,23.567245159831188,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,33,165.0,group_avg,16,0.0043108027411517,23.731465636148,20,23.65441849655817,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,33,165.0,group_avg,32,0.0041849458971713,23.86368958117959,20,23.783101521777297,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,33,165.0,vanilla,0,0.0053877439199354,22.768583336844305,20,22.685930545232797,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,34,170.0,group_avg,4,0.0048317691231695,23.255052448896382,20,23.15893825820907,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,34,170.0,group_avg,8,0.0047689872538184,23.29361563016564,20,23.215738383133974,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,34,170.0,group_avg,16,0.0048147857864722,23.23599807414704,20,23.174230302056014,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,34,170.0,group_avg,32,0.0047052476286412,23.34045112153033,20,23.274175155050592,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,34,170.0,vanilla,0,0.0052814336695407,22.84955794704761,20,22.77248170221067,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,35,175.0,group_avg,4,0.0052385973334312,22.891396180354437,20,22.807849824624626,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,35,175.0,group_avg,8,0.0052724353224039,22.83954003319902,20,22.779887390982665,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,35,175.0,group_avg,16,0.0053228610008955,22.7925709393185,20,22.73854874674937,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,35,175.0,group_avg,32,0.0052465598583221,22.85607030428269,20,22.80125367880887,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,restormer,50.0,35,175.0,vanilla,0,0.0056663411110639,22.552351563930344,20,22.46697284705514,results/figure5_angle_psnr_grid/sigma50/val_images/restormer
val_images,tv,50.0,0,0.0,group_avg,4,0.0024573664833148,26.16160255791242,20,26.095300694815133,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,0,0.0,group_avg,8,0.0024037276012076,26.25813167623001,20,26.19114749645704,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,0,0.0,group_avg,16,0.0023887470454905,26.28522948043077,20,26.218298370914816,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,0,0.0,group_avg,32,0.002385833221581,26.289995248432632,20,26.223599183683604,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,0,0.0,vanilla,0,0.0024893349756928,26.104928861237465,20,26.03916658913125,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,1,5.0,group_avg,4,0.0021378226503729,26.7596518740534,20,26.70028325862081,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,1,5.0,group_avg,8,0.0020680838897824,26.907516344242776,20,26.844318484936387,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,1,5.0,group_avg,16,0.0020457460880279,26.955384228018566,20,26.8914827062944,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,1,5.0,group_avg,32,0.0020433535873889,26.96008416574521,20,26.89656475381828,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,1,5.0,vanilla,0,0.0021621791645884,26.7101729898013,20,26.651083219607678,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,2,10.0,group_avg,4,0.0018437066626032,27.40159615098711,20,27.343081749020048,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,2,10.0,group_avg,8,0.0017825264949754,27.552207809983862,20,27.48964006196365,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,2,10.0,group_avg,16,0.0017672621998008,27.59035329347181,20,27.526990116256897,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,2,10.0,group_avg,32,0.0017636394793184,27.598853186445133,20,27.535901879936805,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,2,10.0,vanilla,0,0.001864422880484,27.352779857135733,20,27.29455575978148,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,3,15.0,group_avg,4,0.0016026486549349,28.01153235174976,20,27.951616766149424,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,3,15.0,group_avg,8,0.0015510866877107,28.156748804218125,20,28.093639294962703,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,3,15.0,group_avg,16,0.0015399808082552,28.18790333791712,20,28.12484691449751,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,3,15.0,group_avg,32,0.0015352157525897,28.20141642066402,20,28.138305820273278,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,3,15.0,vanilla,0,0.0016211527510225,27.9614852302286,20,27.901760623872896,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,4,20.0,group_avg,4,0.0014114270776317,28.56271913043045,20,28.503415550659422,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,4,20.0,group_avg,8,0.0013675007241054,28.70338317424005,20,28.64072435031169,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,4,20.0,group_avg,16,0.0013592946132833,28.729377811627405,20,28.666864041531444,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,4,20.0,group_avg,32,0.0013556358596702,28.741170974732228,20,28.678569515999868,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,4,20.0,vanilla,0,0.0014287074527761,28.509569512843623,20,28.450566897897826,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,5,25.0,group_avg,4,0.0012581666291432,29.063113030688932,20,29.002618379644943,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,5,25.0,group_avg,8,0.00122263050919,29.18970000253068,20,29.127047711443357,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,5,25.0,group_avg,16,0.0012110609653646,29.231461517282565,20,29.16833993723152,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,5,25.0,group_avg,32,0.0012105163571059,29.23281001730552,20,29.170293377770857,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,5,25.0,vanilla,0,0.0012735895636711,29.010037872783062,20,28.94970508383585,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,6,30.0,group_avg,4,0.0011353930057957,29.5088604168326,20,29.44853785426485,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,6,30.0,group_avg,8,0.0011047468782655,29.63031871879688,20,29.567372169699677,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,6,30.0,group_avg,16,0.001094289016777,29.67202897917925,20,29.60867959707857,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,6,30.0,group_avg,32,0.0010937065935942,29.6736915507882,20,29.610991696602184,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,6,30.0,vanilla,0,0.001149494838335,29.45483461478772,20,29.39492974536187,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,7,35.0,group_avg,4,0.0010297851994729,29.933231661562537,20,29.87253354335746,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,7,35.0,group_avg,8,0.0010023951593841,30.05161049737102,20,29.98961039238393,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,7,35.0,group_avg,16,0.00099238790141,30.096054146437684,20,30.033185390218563,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,7,35.0,group_avg,32,0.00099092994792,30.10203932922761,20,30.039570461273456,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,7,35.0,vanilla,0,0.0010432888591055,29.87612474787913,20,29.81595430262717,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,8,40.0,group_avg,4,0.0009468653057775,30.297872791212164,20,30.23711796200545,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,8,40.0,group_avg,8,0.0009219660190483,30.41532581857096,20,30.35285085466685,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,8,40.0,group_avg,16,0.0009117877100896,30.46414708999789,20,30.40106265913652,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,8,40.0,group_avg,32,0.0009108950160901,30.4678430393148,20,30.40531674135761,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,8,40.0,vanilla,0,0.0009592533826742,30.240884131790164,20,30.180666606475825,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,9,45.0,group_avg,4,0.0008760475524902,30.63487308548743,20,30.57472319375752,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,9,45.0,group_avg,8,0.0008442749877929,30.79880831276187,20,30.73516076798554,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,9,45.0,group_avg,16,0.0008399641235351,30.82087785814396,20,30.757392630850863,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,9,45.0,group_avg,32,0.0008410906921386,30.814146694631138,20,30.75157173082221,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,9,45.0,vanilla,0,0.0008880378204345,30.5751609511902,20,30.515685377616386,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,10,50.0,group_avg,4,0.0009476495544174,30.294380608404417,20,30.23352237261915,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,10,50.0,group_avg,8,0.0009181905436129,30.433882457638948,20,30.37067184318696,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,10,50.0,group_avg,16,0.000910164297631,30.47220141073721,20,30.40880204256945,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,10,50.0,group_avg,32,0.0009101085382626,30.4719486357774,20,30.40906811241903,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,10,50.0,vanilla,0,0.0009608501339173,30.233970168871437,20,30.17344344993542,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,11,55.0,group_avg,4,0.0010309570089348,29.928063963854758,20,29.86759444485285,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,11,55.0,group_avg,8,0.0010010481496637,30.05771156072256,20,29.99545032780048,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,11,55.0,group_avg,16,0.000992283538016,30.09645505752362,20,30.03364213530229,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,11,55.0,group_avg,32,0.0009914081218853,30.10003314340684,20,30.037475275576263,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,11,55.0,vanilla,0,0.0010451796491007,29.86809235848745,20,29.80809055095962,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,12,60.0,group_avg,4,0.0011354289831607,29.508658641803624,20,29.44840024091473,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,12,60.0,group_avg,8,0.0011040198013728,29.632145179395497,20,29.570231371594915,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,12,60.0,group_avg,16,0.0010942858378791,29.671288973097184,20,29.60869221330516,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,12,60.0,group_avg,32,0.0010944180610294,29.67022718253987,20,29.608167484632443,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,12,60.0,vanilla,0,0.0011508992619643,29.449539622988446,20,29.389626884359267,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,13,65.0,group_avg,4,0.0012594904632864,29.05841646490178,20,28.99805116580135,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,13,65.0,group_avg,8,0.001224928229804,29.180358949386918,20,29.118893564530705,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,13,65.0,group_avg,16,0.0012122725275546,29.22664978050351,20,29.163997366809816,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,13,65.0,group_avg,32,0.0012117453903544,29.227993041624625,20,29.165886237177855,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,13,65.0,vanilla,0,0.0012766069234175,28.99925786916906,20,28.939428045921925,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,14,70.0,group_avg,4,0.0014111590000246,28.563898404661465,20,28.50424050070606,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,14,70.0,group_avg,8,0.0013716772076961,28.68906003893174,20,28.627480777035696,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,14,70.0,group_avg,16,0.001362182799818,28.71963544426408,20,28.65764607823257,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,14,70.0,group_avg,32,0.0013582607506077,28.731743760840487,20,28.6701684884815,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,14,70.0,vanilla,0,0.0014301418886442,28.50558405762921,20,28.44620872745891,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,15,75.0,group_avg,4,0.0016028811424818,28.01058106087901,20,27.950986804394123,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,15,75.0,group_avg,8,0.0015550939644924,28.144337111764788,20,28.08243364175639,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,15,75.0,group_avg,16,0.0015420599157919,28.181098720680644,20,28.11898751711574,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,15,75.0,group_avg,32,0.0015374926392225,28.19393108293429,20,28.131869547412748,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,15,75.0,vanilla,0,0.0016237588663707,27.954147206867475,20,27.894784644914377,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,16,80.0,group_avg,4,0.0018461333773412,27.39603738938913,20,27.337369257636304,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,16,80.0,group_avg,8,0.0017879307023168,27.53842947473676,20,27.476493178581265,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,16,80.0,group_avg,16,0.0017702406859402,27.58241034986352,20,27.5196768196054,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,16,80.0,group_avg,32,0.0017651151365854,27.594802977464,20,27.53226960784458,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,16,80.0,vanilla,0,0.0018706460370658,27.33848587104317,20,27.280083817634736,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,17,85.0,group_avg,4,0.0021427259594202,26.748858149438284,20,26.690333688190545,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,17,85.0,group_avg,8,0.0020735244005918,26.89522270399349,20,26.832908496271664,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,17,85.0,group_avg,16,0.0020501703619956,26.945333848453657,20,26.88210049090329,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,17,85.0,group_avg,32,0.0020472066178917,26.95112988923501,20,26.888383231988115,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,17,85.0,vanilla,0,0.0021706500127911,26.69263817459062,20,26.63410194862772,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,18,90.0,group_avg,4,0.0024573663950484,26.16160268434844,20,26.095300850809817,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,18,90.0,group_avg,8,0.0024037275570744,26.25813182855847,20,26.191147576194883,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,18,90.0,group_avg,16,0.0023887468601311,26.285229772130656,20,26.218298707914016,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,18,90.0,group_avg,32,0.0023858332039277,26.28999527365061,20,26.223599215817963,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,18,90.0,vanilla,0,0.0024943873002829,26.096309617291904,20,26.03036113280588,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,19,95.0,group_avg,4,0.0021426460146903,26.74864225140857,20,26.690495725723,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,19,95.0,group_avg,8,0.0020704934969544,26.90183987300574,20,26.839261291998724,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,19,95.0,group_avg,16,0.0020487438216805,26.948380392469584,20,26.88512343104955,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,19,95.0,group_avg,32,0.0020459019392728,26.95401878373536,20,26.89115185996915,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,19,95.0,vanilla,0,0.0021706423908472,26.69193738872352,20,26.634117198317867,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,20,100.0,group_avg,4,0.001846223410927,27.39560540035401,20,27.33715746288417,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,20,100.0,group_avg,8,0.0017841516826063,27.54809670876377,20,27.48568226126593,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,20,100.0,group_avg,16,0.0017687380621849,27.58634636524199,20,27.52336478322986,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,20,100.0,group_avg,32,0.001764340063174,27.59689278923214,20,27.534177041666545,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,20,100.0,vanilla,0,0.0018696927233068,27.340381665273043,20,27.2822976220014,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,21,105.0,group_avg,4,0.0016019481271614,28.01329664258464,20,27.953515509560845,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,21,105.0,group_avg,8,0.001551165678973,28.1563496829176,20,28.09341813004582,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,21,105.0,group_avg,16,0.0015395494270185,28.188604537521893,20,28.12606363573498,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,21,105.0,group_avg,32,0.0015357354653848,28.19944431279552,20,28.136835862692102,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,21,105.0,vanilla,0,0.0016235996076362,27.954523096038752,20,27.89521062307597,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,22,110.0,group_avg,4,0.0014106422529884,28.56610164306607,20,28.505831118675022,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,22,110.0,group_avg,8,0.001368741712192,28.69967919062136,20,28.63678497485342,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,22,110.0,group_avg,16,0.0013602865338494,28.726413255043564,20,28.663696012161047,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,22,110.0,group_avg,32,0.0013569813983184,28.736369795813584,20,28.674261056659933,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,22,110.0,vanilla,0,0.0014292821589518,28.50848619956681,20,28.44882027346531,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,23,115.0,group_avg,4,0.0012592103866858,29.05872046110711,20,28.999017026615064,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,23,115.0,group_avg,8,0.0012238021231157,29.18484349559141,20,29.12288797701999,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,23,115.0,group_avg,16,0.001211875563342,29.22821443935125,20,29.16541971694778,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,23,115.0,group_avg,32,0.0012111953284227,29.229882845709845,20,29.167858129134498,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,23,115.0,vanilla,0,0.0012758024254845,29.001257881861918,20,28.94216576528271,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,24,120.0,group_avg,4,0.0011357792121989,29.50656680376316,20,29.4470608433181,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,24,120.0,group_avg,8,0.0011053516408267,29.626872384360933,20,29.564995397375032,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,24,120.0,group_avg,16,0.0010943609358779,29.670880026934533,20,29.608394178493125,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,24,120.0,group_avg,32,0.0010937927088692,29.67252478020109,20,29.610649759224277,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,24,120.0,vanilla,0,0.0011508689496092,29.4485723074116,20,29.38974127023444,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,25,125.0,group_avg,4,0.0010299511807436,29.93252514590268,20,29.871833601842788,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,25,125.0,group_avg,8,0.0010032639520598,30.048070029804016,20,29.98584791962452,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,25,125.0,group_avg,16,0.0009929373071341,30.093784400608477,20,30.030781714695816,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,25,125.0,group_avg,32,0.0009914736958853,30.09975638384538,20,30.03718803277536,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,25,125.0,vanilla,0,0.0010434375870835,29.875414382124525,20,29.81533523020051,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,26,130.0,group_avg,4,0.0009467580640473,30.298447157768187,20,30.237609870718387,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,26,130.0,group_avg,8,0.0009218592027104,30.415223274893755,20,30.353354044943845,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,26,130.0,group_avg,16,0.0009119948200834,30.462714038614443,20,30.40007628355297,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,26,130.0,group_avg,32,0.0009109775421976,30.467508388466214,20,30.404923293056783,results/figure5_angle_psnr_grid/sigma50/val_images/tv
val_images,tv,50.0,26,130.0,vanilla,0,0.0009590373328467,30.241837675047115,20,30.181644865376377,results/figure5_angle_psnr_grid/sigma50/val_images/tv
