EhSE_hx,SEavg_x,e1,vanilla_SE,EhSE_minus_SEavg,vanilla_minus_SEavg,EhSE_hx_psnr,SEavg_x_psnr,vanilla_psnr,experiment,denoiser,file,noise_id,sigma,clip_denoised,group,identity_error,identity_abs_error,gain_over_e
0.00028741320954167316,0.00028460395605595746,2.8092649102140426e-06,0.0002882838592809177,2.8092534857156942e-06,3.67990322496021e-06,35.41493275522522,35.45759067423444,35.401796726359485,exp1_c4_identity,restormer,test006.png,0,15.0,True,exact_rot90_C4,-1.1424498348382259e-11,1.1424498348382259e-11,0.9999959332783794
0.0002925553698852609,0.00029005250814076927,2.5028639137001588e-06,0.0002948555037619469,2.5028617444916115e-06,4.802995621177568e-06,35.33791925958206,35.37523374750818,35.30390761285751,exp1_c4_identity,restormer,test006.png,1,15.0,True,exact_rot90_C4,-2.1692085472737688e-12,2.1692085472737688e-12,0.9999991333094319
0.0007262965391037646,0.0007211016189806652,5.194888018813015e-06,0.0007241688960631038,5.194920123099512e-06,3.067277082438665e-06,31.38886025302626,31.42003529382108,31.401601325958556,exp1_c4_identity,restormer,test007.png,0,15.0,True,exact_rot90_C4,3.210428649744949e-11,3.210428649744949e-11,1.0000061799766196
0.0007296175962325525,0.0007244669904370211,5.150630090667058e-06,0.0007275351560272807,5.15060579553133e-06,3.0681655902595813e-06,31.369047006465422,31.399813979052237,31.381460158131823,exp1_c4_identity,restormer,test007.png,1,15.0,True,exact_rot90_C4,-2.4295135728280364e-11,2.4295135728280364e-11,0.9999952830750217
0.00122974228527377,0.0012221730131050687,7.569324229706486e-06,0.001229167346671319,7.569272168701355e-06,6.994333566250327e-06,29.101858932846227,29.128673101996885,29.103889854713252,exp1_c4_identity,restormer,test008.png,0,15.0,True,exact_rot90_C4,-5.206100513118232e-11,5.206100513118232e-11,0.9999931221066041
0.0012318991750302026,0.0012242350176304593,7.664006133600648e-06,0.0012302867184410362,7.664157399743336e-06,6.0517008105769186e-06,29.094248356130535,29.121352022374406,29.099936643931645,exp1_c4_identity,restormer,test008.png,1,15.0,True,exact_rot90_C4,1.5126614268825655e-10,1.5126614268825655e-10,1.0000197372157658
0.0006701692038872307,0.000665815404501265,4.353729826678338e-06,0.0006718597751223193,4.35379938596575e-06,6.044370621054362e-06,31.738155330646602,31.766461610980908,31.72721359751696,exp1_c4_identity,restormer,test009.png,0,15.0,True,exact_rot90_C4,6.955928741226994e-11,6.955928741226994e-11,1.0000159769416526
0.0006721601833186869,0.0006676327732066302,4.527355158773611e-06,0.0006751423672666933,4.527410112056806e-06,7.509594060063167e-06,31.725272173606488,31.754623525298747,31.70604637837277,exp1_c4_identity,restormer,test009.png,1,15.0,True,exact_rot90_C4,5.4953283195061044e-11,5.4953283195061044e-11,1.0000121380543978
0.0005630753478343449,0.0005589881100499437,4.087285651603106e-06,0.0005663225199846496,4.087237784401165e-06,7.334409934705906e-06,32.494334862158645,32.52597429671031,32.469361681799256,exp1_c4_identity,restormer,test010.png,0,15.0,True,exact_rot90_C4,-4.786720194037929e-11,4.786720194037929e-11,0.9999882887554185
0.00056260906633416,0.0005585003562774201,4.1086922692298805e-06,0.0005671837802323908,4.108710056739967e-06,8.683423954970746e-06,32.49793273544492,32.52976545504025,32.46276197176701,exp1_c4_identity,restormer,test010.png,1,15.0,True,exact_rot90_C4,1.7787510086882574e-11,1.7787510086882574e-11,1.0000043292388239
0.0013051643082446778,0.0012958925070064647,9.271866603697348e-06,0.001303650809214066,9.271801238213127e-06,7.758302207601221e-06,28.84334811182301,28.874310212663993,28.848387214415638,exp1_c4_identity,restormer,test001.png,0,15.0,False,exact_rot90_C4,-6.536548422146691e-11,6.536548422146691e-11,0.9999929501267636
